level,datetime
ERROR,2017-9-21 09:56:20
DEBUG,2012-1-25 16:30:17
DEBUG,2012-5-8 05:24:22
ERROR,2014-1-13 04:03:27
ERROR,2012-5-19 20:18:10
WARN,2016-7-8 06:36:48
WARN,2014-9-7 14:12:48
DEBUG,2012-7-24 02:05:15
DEBUG,2016-2-24 03:10:17
DEBUG,2012-5-6 10:15:44
DEBUG,2013-1-21 20:59:28
DEBUG,2014-5-19 17:52:52
DEBUG,2015-3-28 04:39:52
DEBUG,2014-7-19 05:54:44
DEBUG,2013-9-23 18:15:52
DEBUG,2012-1-17 17:08:38
DEBUG,2015-3-13 08:26:52
INFO,2014-8-17 18:14:04
INFO,2015-6-16 11:53:47
DEBUG,2016-12-4 18:21:39
WARN,2012-4-3 09:07:49
DEBUG,2017-11-9 05:50:39
INFO,2012-3-28 12:55:47
INFO,2015-2-28 09:42:26
ERROR,2013-4-10 16:10:55
ERROR,2012-2-16 14:05:16
INFO,2013-1-12 23:58:43
DEBUG,2015-7-26 12:42:03
INFO,2014-2-16 12:59:30
DEBUG,2013-5-14 09:57:21
WARN,2017-8-18 05:48:58
FATAL,2013-11-18 00:09:38
DEBUG,2012-4-3 19:52:30
DEBUG,2015-11-5 22:37:44
INFO,2015-6-12 04:40:36
WARN,2016-10-3 07:52:32
DEBUG,2012-9-15 08:35:32
DEBUG,2015-12-25 03:19:57
INFO,2016-2-13 09:51:39
WARN,2016-1-1 00:11:57
DEBUG,2014-7-4 16:01:45
WARN,2012-11-13 17:38:06
DEBUG,2012-5-16 01:12:48
DEBUG,2012-1-7 08:12:38
DEBUG,2017-12-25 00:26:59
INFO,2017-6-22 19:55:16
WARN,2017-12-1 18:24:45
ERROR,2013-1-20 14:43:22
INFO,2013-3-28 07:39:53
ERROR,2015-1-1 13:54:00
INFO,2013-12-10 05:11:25
WARN,2017-7-21 00:45:54
INFO,2016-5-20 07:12:25
DEBUG,2013-4-17 19:30:13
DEBUG,2015-6-20 09:05:38
DEBUG,2017-2-25 15:58:21
INFO,2016-6-13 08:46:07
INFO,2014-3-28 23:17:32
INFO,2014-3-16 05:13:18
DEBUG,2017-12-10 11:17:42
DEBUG,2012-2-23 15:04:08
INFO,2013-7-20 19:55:38
DEBUG,2017-6-5 03:28:11
DEBUG,2015-12-27 04:42:14
DEBUG,2013-4-1 09:56:49
DEBUG,2013-10-27 08:58:06
DEBUG,2012-11-14 21:35:28
DEBUG,2017-7-20 10:56:14
DEBUG,2015-3-4 17:36:33
INFO,2016-4-11 04:14:29
FATAL,2016-11-13 11:50:25
INFO,2012-1-23 02:17:10
INFO,2017-6-13 05:50:41
WARN,2012-7-4 17:56:18
DEBUG,2017-4-4 12:07:29
DEBUG,2012-11-12 03:24:26
DEBUG,2013-10-26 10:07:59
INFO,2012-1-11 22:49:50
INFO,2012-2-11 10:57:10
INFO,2012-6-14 22:21:10
DEBUG,2014-10-28 10:14:09
DEBUG,2013-3-14 18:05:49
INFO,2015-11-24 11:22:39
DEBUG,2012-1-28 06:23:18
WARN,2015-2-23 07:32:26
DEBUG,2013-12-21 09:52:53
DEBUG,2013-8-21 07:51:55
DEBUG,2013-1-11 16:33:04
ERROR,2012-11-10 09:57:27
INFO,2013-4-17 07:07:53
INFO,2012-10-25 04:27:27
DEBUG,2016-8-28 16:28:01
WARN,2014-6-15 10:55:37
INFO,2012-3-21 03:49:25
ERROR,2015-6-13 01:31:10
INFO,2012-1-8 01:11:57
WARN,2016-2-14 11:18:42
WARN,2012-7-28 09:07:46
DEBUG,2014-6-5 01:00:07
WARN,2016-8-6 18:31:26
DEBUG,2014-10-27 08:11:09
INFO,2015-5-4 08:14:52
INFO,2014-3-4 03:05:40
DEBUG,2016-5-4 00:09:08
WARN,2017-5-4 10:44:06
DEBUG,2014-2-7 14:15:27
DEBUG,2015-12-10 00:20:05
INFO,2013-10-11 18:28:57
INFO,2013-10-1 03:56:32
INFO,2016-5-13 15:14:59
DEBUG,2017-11-9 17:32:21
ERROR,2012-7-17 18:25:42
WARN,2012-4-6 04:33:05
DEBUG,2013-5-24 19:05:03
DEBUG,2014-1-3 04:07:16
WARN,2013-3-19 23:03:40
DEBUG,2012-9-26 05:59:22
DEBUG,2015-10-12 21:01:53
ERROR,2013-10-5 15:28:03
DEBUG,2017-12-1 00:37:31
WARN,2016-4-6 20:10:49
DEBUG,2014-4-10 08:24:39
DEBUG,2015-1-6 18:51:08
ERROR,2014-3-7 14:45:44
ERROR,2014-1-11 15:37:19
DEBUG,2016-9-27 11:26:29
DEBUG,2015-10-20 07:59:58
INFO,2017-8-20 16:57:59
INFO,2013-2-20 16:30:04
ERROR,2016-12-12 03:49:01
DEBUG,2016-4-9 03:27:59
INFO,2017-2-11 20:21:42
INFO,2017-11-24 03:23:17
INFO,2014-2-19 18:14:26
DEBUG,2015-2-22 11:19:53
DEBUG,2016-11-8 06:16:01
DEBUG,2016-10-1 05:32:23
INFO,2013-2-21 14:53:33
DEBUG,2015-2-3 00:21:24
INFO,2015-2-11 13:05:36
DEBUG,2017-1-28 11:55:08
DEBUG,2014-10-20 11:52:48
DEBUG,2012-2-11 04:55:39
DEBUG,2016-4-21 08:39:28
DEBUG,2017-12-13 10:49:44
INFO,2015-5-8 01:17:30
DEBUG,2017-11-27 09:03:04
DEBUG,2016-4-3 14:52:18
INFO,2014-10-10 13:42:09
DEBUG,2012-1-1 22:19:50
DEBUG,2017-10-13 17:10:00
DEBUG,2014-10-19 00:47:49
INFO,2013-1-24 03:14:05
INFO,2012-3-23 05:36:01
INFO,2015-1-24 08:46:36
DEBUG,2013-7-14 09:08:12
DEBUG,2013-11-12 16:20:15
DEBUG,2016-4-9 00:46:23
DEBUG,2017-1-12 21:46:50
INFO,2014-6-23 01:01:58
WARN,2015-7-4 04:20:50
ERROR,2014-6-14 11:53:29
INFO,2016-2-16 15:16:12
DEBUG,2012-2-1 19:33:48
INFO,2016-12-8 05:55:56
ERROR,2017-5-28 21:38:22
INFO,2014-11-17 03:59:06
INFO,2017-1-28 12:51:02
INFO,2017-7-10 16:55:30
INFO,2014-8-17 14:41:13
INFO,2016-8-1 03:26:36
DEBUG,2012-9-3 23:59:59
ERROR,2017-7-11 12:19:58
ERROR,2014-8-27 00:34:34
DEBUG,2015-10-2 18:43:38
INFO,2014-3-25 18:43:31
DEBUG,2017-7-3 01:35:49
DEBUG,2012-2-5 14:33:32
DEBUG,2016-7-19 01:02:54
DEBUG,2017-5-19 05:59:47
DEBUG,2017-12-6 00:19:08
DEBUG,2017-10-22 08:38:05
DEBUG,2013-2-11 07:39:39
INFO,2014-3-22 13:18:27
DEBUG,2017-7-12 18:38:30
INFO,2017-6-9 19:56:45
INFO,2013-2-10 00:18:24
INFO,2014-2-23 10:23:17
DEBUG,2014-5-3 05:55:44
INFO,2016-3-21 05:30:02
DEBUG,2016-8-8 03:31:55
INFO,2012-4-28 20:51:51
DEBUG,2015-12-12 03:22:13
INFO,2016-6-5 23:41:22
INFO,2016-12-17 05:58:00
INFO,2013-10-17 05:08:13
INFO,2016-10-13 22:34:57
DEBUG,2017-4-9 01:52:22
INFO,2017-2-10 19:37:40
DEBUG,2013-6-9 07:44:24
ERROR,2012-8-24 21:36:50
DEBUG,2012-12-6 04:23:48
INFO,2016-6-18 12:11:44
INFO,2015-1-5 18:53:03
INFO,2012-10-6 00:50:54
DEBUG,2015-7-23 17:00:51
DEBUG,2015-6-18 05:05:30
DEBUG,2015-6-6 01:12:25
DEBUG,2017-10-6 10:10:05
DEBUG,2016-1-13 21:13:27
INFO,2016-7-7 10:05:32
DEBUG,2014-2-19 03:07:09
ERROR,2014-10-26 14:08:35
FATAL,2012-11-17 13:51:55
DEBUG,2015-10-16 14:36:24
DEBUG,2012-7-21 23:48:49
INFO,2012-7-27 04:59:18
INFO,2017-7-17 18:15:57
DEBUG,2013-1-5 00:41:31
INFO,2015-10-17 12:34:34
INFO,2012-4-26 02:37:40
INFO,2012-7-18 21:13:54
WARN,2016-7-11 00:33:43
INFO,2017-1-13 03:47:48
INFO,2015-1-2 10:16:23
WARN,2012-6-3 18:43:09
INFO,2013-7-11 04:52:34
ERROR,2014-12-7 05:41:58
INFO,2013-2-28 06:14:09
INFO,2013-8-20 17:34:11
WARN,2013-3-20 20:51:09
INFO,2016-9-19 15:30:58
WARN,2016-2-10 19:26:49
INFO,2012-2-19 11:11:10
INFO,2015-10-14 04:11:43
FATAL,2012-11-10 05:59:02
DEBUG,2015-1-23 07:14:58
DEBUG,2016-12-28 23:27:51
WARN,2013-7-7 00:57:50
DEBUG,2016-1-19 18:43:12
INFO,2015-1-13 00:57:10
DEBUG,2012-6-3 00:50:25
INFO,2015-3-25 00:35:16
DEBUG,2014-8-24 10:24:27
WARN,2013-4-22 12:46:11
DEBUG,2016-9-20 13:06:27
DEBUG,2016-4-22 22:24:18
DEBUG,2016-6-22 03:16:37
DEBUG,2012-10-7 07:52:32
DEBUG,2017-5-2 08:03:10
WARN,2016-1-3 18:08:33
INFO,2017-2-27 21:18:56
INFO,2016-3-7 20:29:00
WARN,2017-5-24 18:02:19
DEBUG,2017-1-3 17:07:45
DEBUG,2013-12-8 10:32:13
DEBUG,2012-10-16 09:11:54
DEBUG,2013-4-6 02:05:23
WARN,2016-12-13 02:37:09
INFO,2017-7-8 09:40:17
INFO,2015-12-12 19:02:18
WARN,2012-10-14 07:18:27
DEBUG,2013-5-10 20:21:55
INFO,2014-8-22 15:29:16
INFO,2016-12-20 10:58:16
INFO,2015-9-21 13:33:50
INFO,2012-1-28 14:15:35
INFO,2014-12-28 23:21:18
INFO,2016-10-22 09:03:53
DEBUG,2016-4-27 14:34:47
DEBUG,2017-5-25 14:54:31
INFO,2013-12-12 08:34:25
INFO,2017-3-3 13:56:00
DEBUG,2017-1-24 22:00:32
INFO,2016-10-10 10:16:58
INFO,2017-8-15 05:48:02
INFO,2015-8-15 19:57:55
WARN,2015-5-27 05:42:35
DEBUG,2014-10-24 14:10:59
WARN,2015-7-28 02:29:03
DEBUG,2014-8-24 19:04:56
WARN,2012-1-2 02:49:12
INFO,2016-11-3 12:49:14
DEBUG,2012-8-9 08:35:03
DEBUG,2013-6-28 16:16:10
DEBUG,2014-3-1 08:03:08
INFO,2017-6-1 17:08:27
DEBUG,2016-3-17 15:24:30
ERROR,2015-10-2 08:59:16
INFO,2013-4-4 03:17:23
DEBUG,2013-3-19 13:41:46
ERROR,2013-6-7 05:37:57
INFO,2017-1-14 02:32:44
DEBUG,2016-1-10 03:28:19
DEBUG,2016-11-28 03:39:57
INFO,2014-12-25 14:22:35
WARN,2017-1-20 09:11:24
DEBUG,2012-4-19 12:04:45
DEBUG,2016-12-24 04:00:40
DEBUG,2012-1-18 07:15:40
DEBUG,2017-12-28 05:03:57
DEBUG,2013-7-8 13:33:20
DEBUG,2014-1-18 00:54:52
DEBUG,2012-10-22 11:45:44
DEBUG,2012-6-19 21:02:08
INFO,2017-3-13 09:20:02
INFO,2012-5-13 03:57:40
DEBUG,2015-3-17 06:09:00
INFO,2012-4-9 02:09:41
INFO,2017-3-18 21:31:25
INFO,2014-3-1 20:02:26
INFO,2014-10-15 16:26:57
WARN,2013-3-16 05:03:09
WARN,2016-7-28 18:40:12
DEBUG,2016-11-8 02:02:52
DEBUG,2017-7-13 00:08:29
DEBUG,2015-5-28 01:53:24
INFO,2015-2-4 07:45:41
INFO,2014-5-23 17:33:32
INFO,2013-5-26 03:59:22
DEBUG,2017-3-9 06:11:42
INFO,2015-11-15 15:21:59
INFO,2016-2-20 23:11:59
DEBUG,2017-3-6 18:01:40
INFO,2017-11-6 04:12:43
WARN,2015-2-17 04:06:12
DEBUG,2013-1-1 18:39:59
ERROR,2014-9-6 00:49:08
DEBUG,2017-1-6 13:29:52
INFO,2016-3-12 09:03:41
DEBUG,2013-3-19 08:23:57
DEBUG,2016-7-3 08:09:07
DEBUG,2012-11-9 21:17:06
DEBUG,2013-2-7 11:53:08
DEBUG,2016-12-22 03:23:54
DEBUG,2013-7-22 18:01:38
DEBUG,2014-2-9 13:14:22
DEBUG,2012-3-27 01:42:36
DEBUG,2017-3-12 16:04:20
DEBUG,2015-1-10 14:41:31
DEBUG,2014-2-15 02:14:28
INFO,2012-1-22 11:27:00
FATAL,2012-11-25 19:54:37
DEBUG,2012-8-17 02:13:26
DEBUG,2014-7-19 07:27:29
DEBUG,2012-2-28 22:40:29
INFO,2013-8-8 23:31:25
INFO,2012-12-27 21:37:40
DEBUG,2016-12-19 18:09:44
INFO,2012-10-16 07:48:39
DEBUG,2014-7-20 20:57:15
INFO,2015-7-14 14:42:47
DEBUG,2014-8-20 02:51:50
INFO,2013-12-20 07:30:28
DEBUG,2016-11-16 03:31:28
INFO,2015-11-3 11:14:21
WARN,2015-6-21 20:01:59
ERROR,2013-8-26 16:10:06
ERROR,2016-8-24 08:42:43
DEBUG,2013-10-3 11:17:21
INFO,2017-4-21 08:04:15
DEBUG,2013-6-6 22:22:09
INFO,2012-4-4 02:34:48
INFO,2015-5-15 07:22:24
INFO,2014-8-24 17:15:18
DEBUG,2016-11-7 07:25:12
INFO,2013-8-10 10:43:04
INFO,2015-1-5 14:50:03
INFO,2016-6-15 15:40:58
DEBUG,2012-5-2 21:05:51
DEBUG,2017-11-1 23:35:25
DEBUG,2012-12-18 14:06:34
INFO,2017-4-5 23:52:28
DEBUG,2012-6-7 22:56:52
DEBUG,2015-4-8 03:36:07
INFO,2015-7-3 09:27:16
DEBUG,2016-10-13 02:38:06
INFO,2013-5-2 21:57:32
INFO,2013-3-1 17:57:55
DEBUG,2015-4-2 08:55:42
WARN,2016-11-20 21:35:59
FATAL,2015-11-24 17:49:58
DEBUG,2017-5-3 12:35:00
INFO,2014-2-22 17:34:31
DEBUG,2017-8-10 03:07:38
INFO,2017-5-21 02:51:23
DEBUG,2014-10-18 01:48:54
INFO,2015-9-23 10:07:13
DEBUG,2014-6-22 07:42:36
INFO,2017-6-8 01:40:52
INFO,2012-2-13 18:53:34
DEBUG,2012-3-24 05:31:58
DEBUG,2013-6-13 09:11:51
DEBUG,2016-9-13 07:01:20
INFO,2015-4-4 04:00:31
DEBUG,2012-9-24 15:56:46
INFO,2017-9-2 04:26:59
DEBUG,2016-7-11 09:50:25
INFO,2014-8-22 17:14:15
INFO,2017-4-8 09:25:09
INFO,2014-1-16 18:47:28
INFO,2015-1-16 22:14:05
DEBUG,2015-8-12 03:57:06
DEBUG,2012-2-15 22:51:26
INFO,2017-4-18 16:04:51
INFO,2017-7-17 06:45:01
INFO,2012-3-2 04:45:47
DEBUG,2017-8-19 07:03:24
WARN,2013-7-23 20:30:53
INFO,2012-12-10 20:13:11
DEBUG,2012-10-17 19:44:54
INFO,2012-10-27 08:09:45
DEBUG,2012-4-9 05:55:03
INFO,2013-5-21 02:14:54
DEBUG,2015-11-2 17:13:44
DEBUG,2012-5-7 22:02:56
DEBUG,2014-7-23 20:50:03
DEBUG,2013-3-22 20:31:24
DEBUG,2015-7-18 18:17:37
DEBUG,2016-12-3 23:49:33
INFO,2017-12-19 18:54:31
DEBUG,2017-5-20 07:49:58
WARN,2015-12-9 22:36:19
DEBUG,2017-10-11 00:04:15
DEBUG,2014-11-25 10:28:34
INFO,2015-7-4 17:44:03
INFO,2016-4-5 02:54:53
DEBUG,2012-11-25 03:34:16
DEBUG,2013-12-18 05:55:56
WARN,2016-2-12 19:13:16
DEBUG,2017-10-16 19:09:58
INFO,2015-2-20 20:59:54
DEBUG,2014-10-12 21:11:19
INFO,2017-8-10 00:35:23
WARN,2017-2-6 11:04:26
DEBUG,2015-10-22 08:14:28
DEBUG,2017-9-26 19:20:32
DEBUG,2015-8-13 18:47:24
DEBUG,2013-6-24 01:43:38
FATAL,2012-11-1 03:48:05
DEBUG,2013-4-7 21:02:23
DEBUG,2014-10-3 14:30:18
DEBUG,2013-10-26 08:35:00
INFO,2013-4-6 22:03:19
ERROR,2014-3-26 11:13:29
INFO,2017-11-27 14:15:28
DEBUG,2014-8-26 03:50:58
DEBUG,2017-2-27 18:33:17
DEBUG,2012-10-15 14:48:41
INFO,2015-7-20 21:10:03
DEBUG,2017-4-28 17:14:14
INFO,2017-3-12 02:37:14
DEBUG,2013-6-6 18:11:41
DEBUG,2013-8-16 01:18:16
DEBUG,2012-2-18 00:33:31
INFO,2013-6-28 16:50:09
INFO,2014-6-14 22:05:43
DEBUG,2012-4-28 21:52:05
DEBUG,2017-6-22 08:38:19
DEBUG,2016-12-26 14:40:42
DEBUG,2015-5-12 09:27:28
DEBUG,2014-7-7 07:25:38
INFO,2013-6-17 14:01:03
DEBUG,2015-6-11 13:20:00
DEBUG,2017-11-18 17:19:50
INFO,2016-5-4 16:22:40
DEBUG,2017-3-12 13:19:33
INFO,2014-8-6 01:20:36
DEBUG,2012-11-8 17:45:35
INFO,2015-3-27 23:58:54
DEBUG,2016-7-27 06:27:21
DEBUG,2016-5-25 07:59:52
DEBUG,2014-1-16 01:00:15
DEBUG,2016-5-5 16:30:57
DEBUG,2014-4-11 05:04:29
WARN,2017-7-24 14:46:56
ERROR,2012-11-9 21:24:16
INFO,2017-7-19 04:24:59
INFO,2017-7-16 05:53:35
DEBUG,2012-9-15 00:17:22
INFO,2016-6-17 02:35:46
DEBUG,2014-9-27 19:45:43
ERROR,2014-5-21 16:09:41
DEBUG,2013-5-26 15:59:22
INFO,2014-7-24 11:33:09
INFO,2012-10-7 12:07:40
INFO,2017-12-7 11:42:20
INFO,2012-6-1 20:54:34
ERROR,2017-6-23 00:06:42
DEBUG,2015-9-6 16:38:25
INFO,2012-11-15 23:36:10
INFO,2017-8-27 04:34:46
ERROR,2015-12-14 07:37:12
DEBUG,2014-5-11 22:33:34
INFO,2017-4-2 17:28:17
DEBUG,2014-1-21 09:54:58
INFO,2017-5-7 20:11:20
ERROR,2014-6-22 23:24:21
INFO,2014-11-27 13:00:05
DEBUG,2012-12-26 14:28:45
DEBUG,2016-9-9 13:32:26
INFO,2017-3-19 14:22:00
INFO,2017-6-22 15:11:13
DEBUG,2014-7-1 02:54:51
DEBUG,2017-10-13 22:00:03
DEBUG,2015-11-11 22:05:10
INFO,2017-3-4 10:21:55
DEBUG,2012-4-12 19:21:36
WARN,2015-8-13 13:10:00
DEBUG,2015-4-12 18:20:55
INFO,2012-2-13 05:52:33
DEBUG,2017-3-24 03:28:11
INFO,2013-6-25 07:07:16
WARN,2017-10-20 06:12:21
INFO,2015-9-6 20:39:05
DEBUG,2017-9-14 06:23:34
DEBUG,2017-4-18 22:05:03
DEBUG,2013-3-23 23:18:42
INFO,2017-3-5 00:50:23
DEBUG,2016-6-20 06:04:13
DEBUG,2013-2-17 15:27:02
DEBUG,2013-5-27 03:57:54
INFO,2016-1-8 05:34:17
DEBUG,2012-5-3 01:42:15
DEBUG,2013-1-10 21:58:04
INFO,2014-9-20 01:48:00
INFO,2014-12-14 22:48:19
INFO,2016-11-16 07:59:57
DEBUG,2017-11-28 17:22:19
INFO,2012-5-28 23:10:04
DEBUG,2014-11-12 18:46:37
DEBUG,2013-1-5 03:08:38
DEBUG,2017-11-5 21:07:01
DEBUG,2014-12-1 04:59:43
DEBUG,2012-5-20 05:11:55
DEBUG,2015-3-10 12:39:40
DEBUG,2014-12-25 02:54:04
DEBUG,2012-11-18 03:26:04
WARN,2013-12-25 15:27:33
DEBUG,2014-7-25 18:02:33
DEBUG,2016-5-11 00:15:25
DEBUG,2013-11-14 16:11:36
ERROR,2014-3-12 05:49:10
WARN,2017-1-13 05:02:30
DEBUG,2016-4-18 00:31:15
DEBUG,2012-6-17 09:13:05
INFO,2015-9-28 17:34:16
WARN,2016-4-23 09:32:50
DEBUG,2017-2-23 07:36:41
FATAL,2012-11-17 11:40:25
DEBUG,2015-3-3 06:47:39
INFO,2012-9-13 22:26:37
DEBUG,2013-3-5 15:31:56
DEBUG,2017-7-2 16:03:37
WARN,2016-5-9 00:59:31
DEBUG,2017-7-17 17:03:41
DEBUG,2013-11-14 09:42:15
DEBUG,2017-6-5 15:25:46
DEBUG,2017-5-8 21:28:15
INFO,2013-1-8 09:55:41
WARN,2015-10-22 11:46:09
INFO,2015-12-26 20:29:27
DEBUG,2013-1-23 17:50:27
INFO,2017-7-12 00:31:16
ERROR,2016-10-5 04:39:42
INFO,2016-11-3 22:27:40
DEBUG,2017-3-19 18:30:34
DEBUG,2016-2-28 04:36:19
INFO,2012-11-9 23:20:15
INFO,2012-1-1 22:15:44
DEBUG,2017-5-13 21:40:06
INFO,2016-11-12 14:03:48
DEBUG,2015-3-13 20:55:43
INFO,2014-5-7 11:12:37
WARN,2014-5-19 16:52:19
INFO,2015-2-27 20:24:47
ERROR,2013-9-26 07:19:15
DEBUG,2015-2-21 04:23:18
DEBUG,2017-5-9 20:26:12
DEBUG,2016-3-6 03:20:23
DEBUG,2014-8-27 14:11:17
FATAL,2012-11-4 10:42:42
DEBUG,2015-3-24 10:19:52
INFO,2013-9-18 10:37:11
DEBUG,2012-10-25 00:44:42
DEBUG,2017-9-15 16:09:32
INFO,2015-8-15 15:50:33
DEBUG,2016-6-13 00:05:36
DEBUG,2014-6-10 04:24:28
INFO,2014-8-18 14:18:36
DEBUG,2016-5-27 21:17:30
DEBUG,2016-8-2 17:26:38
INFO,2013-11-10 10:35:45
ERROR,2015-1-17 06:00:31
INFO,2013-1-15 05:07:04
INFO,2016-11-16 16:36:46
INFO,2013-4-4 09:53:40
DEBUG,2014-3-28 03:51:49
INFO,2014-6-23 08:27:24
DEBUG,2012-12-17 15:01:04
DEBUG,2012-2-7 11:49:52
INFO,2017-7-13 14:49:58
WARN,2017-6-28 13:22:06
DEBUG,2016-2-2 23:34:10
DEBUG,2013-11-18 05:35:35
INFO,2013-2-4 07:24:57
DEBUG,2016-12-17 04:33:34
DEBUG,2016-3-19 12:27:39
WARN,2014-3-12 17:18:52
DEBUG,2016-3-28 06:01:28
DEBUG,2015-8-6 03:35:52
WARN,2013-7-3 06:39:22
WARN,2014-5-26 23:20:32
WARN,2016-1-2 15:25:05
ERROR,2017-12-2 05:34:00
DEBUG,2012-10-4 10:05:31
DEBUG,2013-6-6 22:56:09
DEBUG,2014-2-5 12:14:36
INFO,2015-9-24 01:42:50
DEBUG,2016-3-9 07:11:19
DEBUG,2017-6-20 15:27:05
DEBUG,2012-9-25 05:40:43
ERROR,2012-9-9 11:37:05
INFO,2012-10-14 14:53:48
ERROR,2016-6-24 19:32:25
INFO,2014-10-20 06:37:53
WARN,2014-9-9 17:25:03
INFO,2013-8-26 13:30:16
INFO,2017-8-26 15:16:25
DEBUG,2015-8-5 03:38:40
DEBUG,2013-5-16 12:07:31
DEBUG,2016-6-3 07:13:05
DEBUG,2012-9-4 08:16:48
ERROR,2016-6-16 18:56:28
ERROR,2016-4-27 12:47:57
ERROR,2015-3-9 18:12:37
DEBUG,2013-9-16 20:49:29
WARN,2014-3-26 19:03:41
INFO,2014-9-22 10:23:25
ERROR,2013-2-21 13:05:14
INFO,2017-1-20 16:10:41
WARN,2013-1-15 17:36:24
INFO,2017-9-19 13:22:46
ERROR,2017-4-11 15:03:02
INFO,2016-5-28 18:28:31
DEBUG,2014-9-15 06:39:16
INFO,2015-2-19 17:02:32
INFO,2014-1-6 16:31:17
INFO,2016-2-4 02:52:12
DEBUG,2013-3-1 14:20:08
ERROR,2016-11-5 11:31:13
DEBUG,2013-4-19 23:28:45
DEBUG,2014-7-14 13:34:24
DEBUG,2016-2-6 19:38:48
INFO,2014-5-3 23:37:13
DEBUG,2017-4-25 00:18:18
INFO,2014-7-27 06:12:30
INFO,2013-1-11 14:10:39
DEBUG,2015-10-23 15:50:19
DEBUG,2013-10-2 13:41:41
INFO,2016-3-20 15:00:53
DEBUG,2012-5-27 15:28:28
DEBUG,2012-2-15 01:20:04
DEBUG,2014-10-10 15:37:47
DEBUG,2014-5-2 09:51:00
DEBUG,2012-6-9 07:39:33
DEBUG,2014-7-28 07:53:01
DEBUG,2015-4-6 06:58:14
DEBUG,2012-12-10 02:05:19
DEBUG,2017-10-22 08:32:26
DEBUG,2017-12-21 14:27:00
INFO,2017-9-13 19:06:50
DEBUG,2013-6-10 16:43:03
DEBUG,2017-8-5 04:10:51
INFO,2012-9-22 23:24:03
DEBUG,2014-4-14 17:37:50
DEBUG,2015-2-17 22:53:56
INFO,2016-5-26 14:16:13
DEBUG,2016-6-7 18:12:23
DEBUG,2014-7-9 23:00:14
INFO,2016-10-17 18:18:23
DEBUG,2014-4-16 17:18:09
DEBUG,2015-12-2 21:21:56
WARN,2013-11-16 04:20:47
INFO,2015-6-8 08:54:09
DEBUG,2016-1-12 05:44:55
DEBUG,2017-2-5 02:23:23
INFO,2013-5-24 21:23:31
INFO,2013-10-28 07:55:47
DEBUG,2017-6-17 03:42:43
INFO,2014-1-10 14:28:18
DEBUG,2012-5-17 09:28:06
INFO,2014-2-9 09:04:06
INFO,2014-12-1 16:35:18
DEBUG,2014-9-23 09:19:53
WARN,2012-1-15 15:29:06
DEBUG,2017-11-15 00:15:48
INFO,2012-5-5 08:42:10
DEBUG,2012-9-23 03:14:27
INFO,2016-1-19 14:02:21
DEBUG,2015-5-19 07:54:53
DEBUG,2015-11-27 11:14:50
DEBUG,2013-6-14 23:56:14
INFO,2013-4-7 04:36:48
DEBUG,2017-12-15 19:59:05
DEBUG,2014-2-19 12:56:57
INFO,2013-8-26 09:50:29
ERROR,2013-1-19 00:45:50
DEBUG,2013-10-27 12:25:35
DEBUG,2012-11-23 16:25:19
INFO,2014-12-18 17:12:28
WARN,2017-8-9 07:28:10
INFO,2012-12-24 12:40:35
DEBUG,2015-2-18 04:28:57
INFO,2017-11-15 12:37:08
DEBUG,2012-9-15 13:41:38
INFO,2015-7-14 02:38:54
DEBUG,2013-4-4 14:42:47
ERROR,2013-12-14 19:16:40
DEBUG,2017-9-15 18:51:41
INFO,2015-6-23 21:39:22
INFO,2015-3-1 23:41:11
INFO,2014-8-5 17:00:05
DEBUG,2015-5-15 17:51:23
DEBUG,2016-1-11 19:11:20
INFO,2012-8-7 20:22:39
INFO,2016-8-2 00:08:00
DEBUG,2014-1-28 04:51:28
INFO,2014-4-5 16:32:40
DEBUG,2016-10-1 12:52:50
INFO,2012-5-26 07:57:15
INFO,2015-6-7 04:11:57
WARN,2013-1-2 01:45:32
INFO,2016-6-22 10:48:55
INFO,2014-11-23 14:08:13
DEBUG,2016-9-15 09:19:49
INFO,2013-5-18 04:54:33
INFO,2012-9-28 12:41:32
DEBUG,2014-2-12 02:22:28
DEBUG,2014-2-21 17:44:24
WARN,2016-3-25 03:52:44
DEBUG,2012-12-20 09:57:16
DEBUG,2012-5-3 19:43:10
DEBUG,2017-7-11 11:03:06
DEBUG,2012-9-28 04:44:05
INFO,2014-9-3 23:34:49
INFO,2017-9-15 19:50:48
DEBUG,2012-3-16 03:04:55
DEBUG,2014-6-28 22:36:33
DEBUG,2016-2-20 13:24:15
INFO,2012-12-18 02:37:55
INFO,2015-3-15 18:58:39
DEBUG,2016-1-19 04:46:58
ERROR,2017-8-21 22:28:43
DEBUG,2015-7-13 21:49:20
DEBUG,2015-8-10 17:21:01
DEBUG,2017-11-24 23:09:11
DEBUG,2016-9-17 18:23:33
DEBUG,2013-10-5 05:49:54
DEBUG,2017-7-17 10:17:59
WARN,2014-6-2 07:22:57
DEBUG,2014-7-20 02:34:00
DEBUG,2017-9-2 21:15:55
DEBUG,2015-3-12 23:58:09
INFO,2012-8-2 05:58:20
DEBUG,2015-3-26 11:21:12
DEBUG,2016-3-25 19:17:18
INFO,2012-6-22 09:39:13
DEBUG,2013-10-1 20:22:29
WARN,2016-10-26 00:22:32
ERROR,2017-5-18 11:03:45
DEBUG,2017-8-3 18:57:17
INFO,2016-11-11 10:50:37
DEBUG,2016-9-6 22:21:11
